userId,movieId,rating
274,7160,4.0
274,7163,2.0
274,7222,4.0
274,7228,3.0
274,7235,4.0
274,7236,4.0
274,7247,3.5
274,7254,3.5
274,7258,3.5
274,7285,3.5
274,7293,4.0
274,7317,2.5
274,7321,3.5
274,7324,3.5
274,7325,2.0
274,7346,1.5
274,7347,3.0
274,7360,4.0
274,7361,5.0
274,7362,3.5
274,7366,2.5
274,7367,2.5
274,7368,3.5
274,7369,1.5
274,7373,3.0
274,7376,3.5
274,7387,4.5
274,7438,5.0
274,7439,4.0
274,7445,4.0
274,7449,2.5
274,7451,2.5
274,7454,2.0
274,7458,4.0
274,7646,4.0
274,7701,3.0
274,7802,4.0
274,7845,3.5
274,7846,2.5
274,7894,3.5
274,7930,4.0
274,8142,3.5
274,8225,4.0
274,8241,4.0
274,8360,4.0
274,8361,2.0
274,8368,3.0
274,8371,3.5
274,8373,3.0
274,8376,1.5
274,8464,3.5
274,8507,3.0
274,8528,3.5
274,8531,2.5
274,8578,3.5
274,8604,2.0
274,8636,4.0
274,8641,3.0
274,8644,2.5
274,8665,2.5
274,8666,2.0
274,8783,2.0
274,8798,3.0
274,8807,3.5
274,8810,2.0
274,8814,3.0
274,8830,2.0
274,8831,3.5
274,8836,4.0
274,8861,2.0
274,8870,2.0
274,8874,4.0
274,8906,3.5
274,8908,3.5
274,8910,3.5
274,8912,1.5
274,8917,2.5
274,8947,2.0
274,8949,2.5
274,8950,3.5
274,8957,3.5
274,8961,3.5
274,8967,1.5
274,8972,3.5
274,8977,2.5
274,8983,3.5
274,8984,2.0
274,8985,2.0
274,26242,3.5
274,26492,4.0
274,26523,3.5
274,26629,2.5
274,26736,4.5
274,26776,3.5
274,26778,4.0
274,26870,3.5
274,26974,2.5
274,27311,3.5
274,27317,3.5
274,27592,3.0
274,27604,3.5
274,27618,3.5
274,27674,4.0
274,27772,2.5
274,27773,3.5
274,27788,3.5
274,27801,4.0
274,27822,1.0
274,27831,4.0
274,27837,3.0
274,27839,1.5
274,27904,4.0
274,30707,4.0
274,30745,4.5
274,30793,2.5
274,30810,3.5
274,30825,2.5
274,30883,1.5
274,30894,2.0
274,31193,3.5
274,31225,3.0
274,31420,4.0
274,31427,2.5
274,31658,4.0
274,31685,3.5
274,31696,3.0
274,31878,3.0
274,31909,4.0
274,32011,2.0
274,32017,3.0
274,32029,3.5
274,32213,3.5
274,32298,1.5
274,32587,4.5
274,32596,2.5
274,33004,2.5
274,33085,2.5
274,33132,1.5
274,33158,2.0
274,33166,4.0
274,33437,3.5
274,33493,4.0
274,33615,4.0
274,33672,3.5
274,33679,2.5
274,33794,3.5
274,33834,3.5
274,34048,2.5
274,34150,2.0
274,34162,2.5
274,34319,3.5
274,34323,4.5
274,34405,3.5
274,34520,2.0
274,34534,3.5
274,35836,3.0
274,35957,3.5
274,36401,1.0
274,36509,3.5
274,36517,3.0
274,36519,3.0
274,36525,2.0
274,36529,3.5
274,36708,3.5
274,37380,2.0
274,37382,3.5
274,37384,4.0
274,37386,3.0
274,37475,3.0
274,37720,1.5
274,37727,2.5
274,37733,4.0
274,38992,3.5
274,39400,1.0
274,39446,3.5
274,39715,2.0
274,40278,4.0
274,40723,4.0
274,40732,3.0
274,40815,3.0
274,40819,3.0
274,40826,2.0
274,41566,2.5
274,41569,3.0
274,41997,3.0
274,42011,1.5
274,42013,3.5
274,42285,3.0
274,42723,3.0
274,42725,3.0
274,42738,2.0
274,43549,3.5
274,43679,1.5
274,43871,3.5
274,43904,1.0
274,43917,2.0
274,43921,4.0
274,43928,2.5
274,43932,1.5
274,44004,3.5
274,44022,3.5
274,44191,3.5
274,44199,3.5
274,44397,4.0
274,44665,3.5
274,44731,2.0
274,44761,4.5
274,44828,4.0
274,44840,3.5
274,44929,4.0
274,44972,2.0
274,44974,3.5
274,45081,3.5
274,45186,3.5
274,45210,4.0
274,45361,2.0
274,45431,3.5
274,45442,2.0
274,45447,3.0
274,45499,3.5
274,45517,3.5
274,45672,2.5
274,45722,3.0
274,45726,2.5
274,45728,4.5
274,46335,1.5
274,46578,4.0
274,46723,4.0
274,46965,3.0
274,46970,3.5
274,46972,3.0
274,46974,1.5
274,46976,1.5
274,47099,3.5
274,47122,3.0
274,47200,4.5
274,47518,3.5
274,47610,4.0
274,47640,3.5
274,47997,3.5
274,48043,3.5
274,48304,4.0
274,48322,3.5
274,48385,4.0
274,48394,3.5
274,48516,4.0
274,48520,2.5
274,48774,3.5
274,48780,3.5
274,48877,3.0
274,49272,4.0
274,49530,4.0
274,50147,2.0
274,50440,2.0
274,50794,3.0
274,50800,3.0
274,50872,3.5
274,51037,2.0
274,51091,4.0
274,51255,5.0
274,51412,3.5
274,51498,3.5
274,51540,3.0
274,51662,4.0
274,51709,3.5
274,51935,4.0
274,51937,2.0
274,52281,4.0
274,52328,3.0
274,52435,3.5
274,52458,2.5
274,52722,3.5
274,52885,3.5
274,52973,3.5
274,53000,4.0
274,53121,2.0
274,53123,4.0
274,53125,3.5
274,53127,4.0
274,53322,3.0
274,53435,2.5
274,53468,3.0
274,53519,1.5
274,53894,3.5
274,53953,4.0
274,53972,4.0
274,53996,2.5
274,54001,3.0
274,54004,3.5
274,54190,4.0
274,54259,3.0
274,54272,3.5
274,54286,3.0
274,54503,3.5
274,54648,2.0
274,54732,2.0
274,54736,4.0
274,54785,3.5
274,54881,3.5
274,54995,4.5
274,54997,4.0
274,54999,3.5
274,55118,4.0
274,55232,1.5
274,55247,3.5
274,55282,3.0
274,55290,3.5
274,55577,2.5
274,55721,4.5
274,55765,4.0
274,55820,4.0
274,55995,2.0
274,56012,3.5
274,56145,4.5
274,56152,3.0
274,56174,4.0
274,56251,4.0
274,56339,4.0
274,56367,3.5
274,56715,3.5
274,56757,4.0
274,56775,3.0
274,56782,3.5
274,56805,3.0
274,57274,3.5
274,57368,3.0
274,57528,3.5
274,57536,3.5
274,57640,3.5
274,57910,2.0
274,58025,2.5
274,58295,3.5
274,58332,3.0
274,58559,4.5
274,58803,2.0
274,58870,3.0
274,59022,4.0
274,59306,1.0
274,59315,3.5
274,59369,4.0
274,59387,3.5
274,59604,3.5
274,59615,3.5
274,59727,2.0
274,59784,3.0
274,60037,3.5
274,60040,3.5
274,60069,3.5
274,60072,3.5
274,60074,3.5
274,60161,4.0
274,60291,4.0
274,60522,3.0
274,60538,3.5
274,60684,4.0
274,60756,3.0
274,60941,3.0
274,60979,2.5
274,61024,4.5
274,61026,3.5
274,61132,3.5
274,61240,3.5
274,61248,3.5
274,61250,2.0
274,61323,3.5
274,61705,2.5
274,62081,2.5
274,62434,3.5
274,62511,3.5
274,62849,3.0
274,62956,4.0
274,63072,3.5
274,63082,4.0
274,63113,3.5
274,63436,2.0
274,64231,3.0
274,64614,4.0
274,64839,3.5
274,64957,3.5
274,65126,3.5
274,65188,3.5
274,66297,3.5
274,66427,3.0
274,66783,3.0
274,67087,3.0
274,67186,2.0
274,68157,5.0
274,68205,3.5
274,68319,2.5
274,68358,4.0
274,68486,3.5
274,68791,2.5
274,68952,3.5
274,68954,3.5
274,69122,3.5
274,69251,3.5
274,69275,4.0
274,69481,4.0
274,69526,3.0
274,69784,4.0
274,69844,3.5
274,69951,4.0
274,70286,3.5
274,70994,3.5
274,71057,3.5
274,71156,3.5
274,71211,3.5
274,71254,3.5
274,71282,3.5
274,71379,2.0
274,71500,2.5
274,71535,4.0
274,72011,3.5
274,72129,3.0
274,72378,2.0
274,72641,3.5
274,72998,3.0
274,73017,3.5
274,73268,3.5
274,73321,3.5
274,73929,3.5
274,74075,1.0
274,74458,4.5
274,74532,2.5
274,74685,3.5
274,74789,3.0
274,74795,3.5
274,74851,3.0
274,75985,3.5
274,76077,3.5
274,76175,3.0
274,76251,4.0
274,76293,3.0
274,77364,3.0
274,77455,3.5
274,77561,3.0
274,78041,3.0
274,78088,3.0
274,78266,3.5
274,78469,3.5
274,78499,4.5
274,78574,3.5
274,79008,4.0
274,79057,3.5
274,79132,5.0
274,79274,3.5
274,79293,3.5
274,79592,3.5
274,79695,3.0
274,79702,3.0
274,80139,3.0
274,80219,4.0
274,80363,2.0
274,80463,3.0
274,80489,4.0
274,80549,3.5
274,80846,3.5
274,81229,3.5
274,81834,3.5
274,81932,4.0
274,82459,4.0
274,85414,4.5
274,86332,2.0
274,86911,4.0
275,1,5.0
275,17,5.0
275,21,5.0
275,25,3.0
275,32,5.0
275,34,5.0
275,39,4.0
275,45,2.0
275,50,4.0
275,101,5.0
275,111,3.0
275,162,5.0
275,176,4.0
275,190,3.0
275,194,2.0
275,215,5.0
275,232,4.0
275,235,5.0
275,246,5.0
275,260,4.0
275,283,5.0
275,296,5.0
275,298,2.0
275,300,3.0
275,318,4.0
275,337,4.0
275,345,4.0
275,348,5.0
275,356,3.0
275,357,4.0
275,372,5.0
275,373,5.0
275,440,4.0
275,441,4.0
275,446,1.0
275,461,1.0
275,474,4.0
275,480,4.0
275,527,5.0
275,535,5.0
275,541,5.0
275,556,4.0
275,562,3.0
275,587,3.0
275,593,5.0
275,608,4.0
275,708,4.0
275,750,3.0
275,778,5.0
275,800,5.0
275,852,4.0
275,858,5.0
275,866,5.0
275,903,5.0
275,904,5.0
275,905,3.0
275,908,5.0
275,909,5.0
275,910,3.0
275,912,5.0
275,913,3.0
275,916,3.0
275,920,5.0
275,921,5.0
275,923,5.0
275,924,1.0
275,926,4.0
275,951,5.0
275,953,5.0
275,954,5.0
275,994,4.0
275,1041,5.0
275,1042,3.0
275,1079,5.0
275,1084,5.0
275,1089,5.0
275,1094,3.0
275,1095,5.0
275,1097,4.0
275,1120,4.0
275,1123,5.0
275,1136,5.0
275,1148,5.0
275,1171,3.0
275,1179,5.0
275,1186,5.0
275,1187,5.0
275,1188,3.0
275,1192,5.0
275,1193,5.0
275,1197,5.0
275,1198,4.0
275,1199,4.0
275,1206,3.0
275,1208,5.0
275,1210,4.0
275,1211,4.0
275,1213,5.0
275,1219,4.0
275,1220,4.0
275,1221,4.0
275,1222,5.0
275,1225,5.0
275,1228,5.0
275,1230,5.0
275,1234,5.0
275,1247,5.0
275,1249,5.0
275,1252,5.0
275,1259,4.0
275,1265,5.0
275,1266,5.0
275,1267,5.0
275,1270,4.0
275,1278,5.0
275,1280,5.0
275,1285,4.0
275,1288,5.0
275,1296,4.0
275,1297,4.0
275,1299,5.0
275,1300,5.0
275,1304,5.0
275,1307,4.0
275,1333,4.0
275,1354,2.0
275,1358,5.0
275,1392,5.0
275,1393,5.0
275,1394,5.0
275,1406,5.0
275,1414,2.0
275,1449,3.0
275,1466,3.0
275,1500,5.0
275,1517,3.0
275,1533,5.0
275,1542,3.0
275,1571,5.0
275,1574,1.0
275,1580,3.0
275,1594,5.0
275,1610,4.0
275,1617,4.0
275,1625,5.0
275,1633,4.0
275,1635,5.0
275,1639,3.0
275,1641,3.0
275,1649,3.0
275,1653,3.0
275,1663,5.0
275,1674,4.0
275,1683,5.0
275,1694,3.0
275,1704,4.0
275,1719,3.0
275,1747,4.0
275,1777,2.0
275,1784,4.0
275,1809,3.0
275,1875,5.0
275,1883,5.0
275,1904,2.0
275,1912,5.0
275,1923,2.0
275,1944,4.0
275,1945,5.0
275,1952,3.0
275,1953,4.0
275,1958,5.0
275,1962,4.0
275,1965,4.0
275,1966,4.0
275,1968,4.0
275,2000,3.0
275,2020,5.0
275,2054,2.0
275,2064,5.0
275,2069,5.0
275,2073,5.0
275,2100,5.0
275,2110,5.0
275,2134,3.0
275,2144,4.0
275,2150,5.0
275,2174,5.0
275,2186,5.0
275,2212,4.0
275,2240,5.0
275,2243,3.0
275,2245,3.0
275,2247,4.0
275,2248,4.0
275,2289,5.0
275,2302,3.0
275,2323,5.0
275,2324,5.0
275,2330,5.0
275,2352,4.0
275,2355,4.0
275,2357,4.0
275,2359,2.0
275,2360,5.0
275,2384,5.0
275,2391,4.0
275,2395,5.0
275,2396,4.0
275,2463,4.0
275,2470,2.0
275,2518,5.0
275,2539,4.0
275,2542,4.0
275,2571,5.0
275,2572,4.0
275,2575,5.0
275,2580,4.0
275,2599,2.0
275,2624,5.0
275,2671,5.0
275,2692,4.0
275,2700,4.0
275,2716,4.0
275,2731,4.0
275,2752,4.0
275,2761,5.0
275,2791,5.0
275,2797,5.0
275,2819,5.0
275,2824,5.0
275,2858,4.0
275,2859,4.0
275,2890,5.0
275,2912,5.0
275,2915,4.0
275,2917,5.0
275,2918,5.0
275,2935,5.0
275,2937,5.0
275,2959,5.0
275,2964,1.0
275,2997,5.0
275,3006,4.0
275,3038,5.0
275,3039,5.0
275,3046,5.0
275,3083,5.0
275,3089,4.0
275,3108,5.0
275,3114,4.0
275,3134,2.0
275,3160,1.0
275,3163,5.0
275,3175,5.0
275,3192,3.0
275,3210,5.0
275,3246,5.0
275,3253,3.0
275,3255,4.0
275,3260,5.0
275,3261,4.0
275,3267,4.0
275,3302,5.0
275,3328,5.0
275,3359,5.0
275,3360,4.0
275,3361,3.0
275,3362,5.0
275,3384,5.0
275,3408,5.0
275,3418,5.0
275,3421,5.0
275,3424,5.0
275,3429,5.0
275,3435,5.0
275,3468,5.0
275,3471,5.0
275,3480,2.0
275,3481,4.0
275,3504,5.0
275,3526,3.0
275,3543,4.0
275,3551,3.0
275,3552,5.0
275,3578,4.0
275,3591,5.0
275,3728,3.0
275,3730,5.0
275,3741,5.0
275,3751,3.0
275,3783,4.0
275,3793,2.0
275,3794,2.0
275,3852,1.0
275,3882,3.0
275,3893,5.0
275,3897,4.0
275,3910,5.0
275,3911,5.0
275,3914,4.0
275,3925,4.0
275,3948,3.0
275,3967,4.0
275,3983,5.0
275,3994,2.0
275,3996,4.0
275,4002,3.0
275,4011,4.0
275,4016,3.0
275,4017,3.0
275,4023,4.0
275,4034,5.0
275,4037,5.0
275,4061,5.0
275,4066,3.0
275,4102,2.0
275,4116,5.0
275,4205,3.0
275,4211,4.0
275,4214,3.0
275,4223,4.0
275,4226,5.0
275,4235,5.0
275,4239,4.0
275,4246,5.0
275,4285,2.0
275,4291,5.0
275,4306,3.0
275,4308,2.0
275,4321,3.0
275,4334,5.0
275,4345,5.0
275,4361,5.0
275,4378,5.0
275,4384,3.0
275,4448,4.0
275,4489,4.0
275,4499,4.0
275,4529,4.0
275,4571,5.0
275,4621,2.0
275,4628,3.0
275,4728,5.0
275,4809,5.0
275,4816,5.0
275,4848,4.0
275,4873,2.0
275,4886,4.0
275,4901,3.0
275,4903,4.0
275,4963,4.0
275,4967,5.0
275,4973,5.0
275,4978,5.0
275,4979,5.0
275,4993,4.0
275,5013,5.0
275,5034,2.0
275,5049,4.0
275,5060,4.0
275,5135,5.0
275,5147,3.0
275,5187,4.0
275,5218,2.0
275,5225,5.0
275,5241,5.0
275,5258,2.0
275,5272,3.0
275,5299,1.0
275,5325,3.0
275,5329,3.0
275,5339,5.0
275,5349,4.0
275,5377,4.0
275,5418,4.0
275,5445,4.0
275,5464,2.0
275,5466,5.0
275,5485,2.0
275,5505,3.0
275,5572,2.0
275,5603,5.0
275,5620,2.0
275,5621,1.0
275,5637,5.0
275,5650,3.0
275,5669,5.0
275,5723,5.0
275,5745,5.0
275,5803,2.0
275,5810,3.0
275,5816,2.0
275,5878,4.0
275,5884,1.0
275,5902,5.0
275,5938,5.0
275,5952,4.0
275,5991,4.0
275,6001,5.0
275,6122,5.0
275,6156,4.0
275,6218,5.0
275,6254,5.0
276,1,4.0
276,2,4.0
276,5,3.0
276,7,4.0
276,12,4.0
276,19,4.0
276,62,5.0
276,88,5.0
276,104,5.0
276,135,4.0
276,150,5.0
276,231,4.0
276,260,5.0
276,333,5.0
276,344,5.0
276,356,5.0
276,364,5.0
276,370,5.0
276,466,5.0
276,480,5.0
276,609,3.0
276,631,3.0
276,637,4.0
276,648,5.0
276,653,3.0
276,673,4.0
276,728,4.0
276,736,4.0
276,745,4.0
276,765,4.0
276,780,5.0
276,783,5.0
276,784,5.0
276,810,3.0
276,837,4.0
276,1042,5.0
276,1196,5.0
276,1210,5.0
276,1270,5.0
276,1367,4.0
276,1391,5.0
277,1,4.0
277,32,5.0
277,62,2.0
277,65,3.0
277,95,3.0
277,104,4.0
277,112,3.0
277,260,4.0
277,637,3.0
277,653,4.0
277,656,3.0
277,673,3.0
277,719,4.0
277,736,4.0
277,737,3.0
277,780,4.0
277,786,4.0
277,788,3.0
277,836,4.0
277,849,4.0
277,880,4.0
277,1043,3.0
277,1073,3.0
277,1167,3.0
277,1356,5.0
277,1359,3.0
277,1391,5.0
277,1429,3.0
278,50,5.0
278,203,4.0
278,318,5.0
278,527,5.0
278,880,3.5
278,1347,3.0
278,1635,5.0
278,2109,1.5
278,2144,3.5
278,2352,4.5
278,2369,2.5
278,2371,3.0
278,2427,4.5
278,3105,4.5
278,3148,4.0
278,3210,4.0
278,3396,3.0
278,4002,4.0
278,4321,3.0
278,54272,5.0
279,1,3.0
279,50,3.5
279,104,3.5
279,110,4.0
279,260,5.0
279,296,5.0
279,318,4.5
279,356,3.0
279,377,3.5
279,480,4.0
279,541,5.0
279,588,2.0
279,589,4.0
279,593,4.0
279,608,2.0
279,648,4.0
279,780,4.0
279,858,4.0
279,924,4.0
279,1036,5.0
279,1101,4.0
279,1136,5.0
279,1196,5.0
279,1198,4.0
279,1200,4.5
279,1208,3.5
279,1210,4.5
279,1213,3.5
279,1214,5.0
279,1222,4.0
279,1240,4.0
279,1247,3.5
279,1258,5.0
279,1270,3.5
279,1291,4.5
279,1370,3.0
279,1544,4.0
279,1608,4.0
279,1676,3.0
279,1732,4.0
279,2028,4.0
279,2115,4.0
279,2288,5.0
279,2329,3.5
279,2403,4.0
279,2502,4.0
279,2571,4.5
279,2716,3.5
279,2791,3.5
279,2797,2.0
279,2858,3.5
279,2918,2.5
279,2959,3.5
279,3527,5.0
279,3578,3.5
279,3753,3.0
279,4027,5.0
279,4223,2.5
279,4226,3.0
279,4816,4.0
279,4886,3.0
279,4993,4.0
279,5152,3.0
279,5378,1.0
279,5418,3.5
279,5903,3.0
279,5952,5.0
279,6664,3.0
279,6874,3.0
279,7143,4.0
279,7153,4.0
279,7438,2.0
279,8376,5.0
279,8665,3.0
279,8874,3.5
279,8950,3.5
279,33493,3.0
279,33794,4.0
279,38061,4.0
279,44191,4.0
279,47610,3.0
279,48516,4.0
279,48774,4.5
279,48780,4.5
279,49272,3.5
279,51255,4.0
279,51935,3.0
279,54286,3.0
279,54503,2.5
279,55363,5.0
279,55820,3.5
279,56782,4.5
279,57368,3.0
279,57669,4.0
279,58559,4.0
279,59315,2.5
279,61024,3.5
279,61132,4.5
279,63082,3.0
279,63131,2.0
279,64614,4.0
279,68157,4.0
279,68237,4.5
279,68319,3.0
279,69640,3.0
279,70286,4.0
279,71535,4.0
279,71838,3.5
279,72641,2.0
279,72998,2.0
279,73017,3.0
279,74458,4.0
279,79132,4.0
279,79702,4.0
279,80463,3.5
279,80489,4.0
279,82459,3.0
279,83134,3.5
279,85414,3.5
279,88129,3.5
279,89745,3.0
279,90405,3.5
279,91529,5.0
279,91542,3.0
279,93838,4.0
279,94864,3.0
279,96079,5.0
279,96737,3.5
279,97304,3.5
279,97306,3.0
279,97913,2.0
279,97938,3.0
279,98809,3.0
279,99112,3.0
279,99114,4.0
279,101864,3.0
279,102903,2.0
279,103341,2.0
279,104841,3.5
279,104879,5.0
279,105504,3.0
279,106489,2.0
279,107069,2.5
279,107406,3.0
279,109374,4.5
279,109487,5.0
279,110501,3.0
279,111362,3.0
279,111759,4.5
279,112138,3.0
279,112171,4.0
279,112183,4.5
279,112552,3.5
279,112556,4.0
279,115149,4.5
279,115569,4.5
279,115713,5.0
279,119145,4.0
279,122882,4.5
279,122886,3.5
279,122904,4.0
279,122920,3.0
279,134130,3.0
279,139385,5.0
279,140174,3.5
279,143859,3.0
279,148626,3.5
279,152077,3.0
279,158238,3.0
279,160438,2.0
279,161582,4.0
279,164179,4.0
279,166528,3.5
279,168248,4.0
279,168252,4.0
279,175303,5.0
280,1,4.5
280,7,4.5
280,19,3.0
280,27,4.5
280,39,4.0
280,50,4.5
280,104,3.0
280,215,4.5
280,216,3.5
280,231,3.0
280,262,4.0
280,277,3.0
280,344,3.0
280,351,3.5
280,356,4.0
280,364,4.5
280,367,2.5
280,441,4.5
280,500,3.5
280,575,4.0
280,585,2.5
280,586,4.0
280,595,4.5
280,597,4.0
280,788,2.5
280,902,4.0
280,910,3.0
280,916,4.0
280,919,3.5
280,1020,4.5
280,1028,4.0
280,1035,5.0
280,1042,4.0
280,1197,3.5
280,1207,4.0
280,1213,5.0
280,1247,4.0
280,1270,3.5
280,1380,4.0
280,1393,4.5
280,1485,2.5
280,1569,4.0
280,1580,3.5
280,1721,4.0
280,1911,2.5
280,1917,3.5
280,1923,3.5
280,1951,4.0
280,2005,4.0
280,2052,4.0
280,2105,2.0
280,2352,4.0
280,2396,3.0
280,2432,4.5
280,2447,3.5
280,2485,3.5
280,2541,4.0
280,2572,4.0
280,2581,3.0
280,2683,2.5
280,2694,4.0
280,2706,3.0
280,2718,4.0
280,2724,3.0
280,2762,4.5
280,2859,5.0
280,3114,4.0
280,3146,2.0
280,3176,4.5
280,3210,4.0
280,3253,2.5
280,3489,4.0
280,3565,3.5
280,3617,2.5
280,3753,4.5
280,3755,4.5
280,3897,5.0
280,3916,5.0
280,3948,4.5
280,3988,3.0
280,4018,3.0
280,4025,3.5
280,4039,4.0
280,4232,1.5
280,4239,5.0
280,4246,5.0
280,4306,4.5
280,4308,2.5
280,4310,4.0
280,4447,3.5
280,4649,4.0
280,4816,4.0
280,4878,3.5
280,4880,5.0
280,4896,4.0
280,4963,4.5
280,4973,4.0
280,5025,2.5
280,5066,3.5
280,5103,5.0
280,5299,3.0
280,5816,4.0
280,5970,4.5
280,5989,4.5
280,6155,3.5
280,6218,3.0
280,6377,4.5
280,6539,3.5
280,6863,3.5
280,6942,5.0
280,6944,4.0
280,7147,4.0
280,7255,3.0
280,7346,5.0
280,7445,4.5
280,7451,5.0
280,7669,4.5
280,8228,3.0
280,8341,4.5
280,8368,4.0
280,8376,3.5
280,8638,4.5
280,8641,4.0
280,8937,4.5
280,8961,3.5
280,8969,5.0
280,31685,3.0
280,33166,4.5
280,33672,4.5
280,34162,4.0
280,35836,3.5
280,40629,5.0
280,40815,4.0
280,41566,3.5
280,41573,4.5
280,45447,4.0
280,45720,3.5
280,45722,3.5
280,48516,5.0
280,49286,3.5
280,49530,4.5
280,50442,4.0
280,50912,4.0
280,51662,3.5
280,51705,4.0
280,52245,2.5
280,52973,5.0
280,54503,4.5
280,55052,4.5
280,55247,4.5
280,56367,4.0
280,56949,3.0
280,58559,4.5
280,58803,4.5
280,59369,4.0
280,60069,4.0
280,60293,4.0
280,61024,4.5
280,62155,4.5
280,63082,4.5
280,63992,4.0
280,64614,4.0
280,64957,3.5
280,65230,3.5
280,65585,3.5
280,67087,4.0
280,67255,4.5
280,67788,3.5
280,68135,4.5
280,69122,4.0
280,69757,4.0
280,70984,2.0
280,71619,4.0
280,71823,3.5
280,72407,4.0
280,72641,5.0
280,73266,3.0
280,78772,4.0
280,79132,4.0
280,80463,3.5
280,80549,5.0
280,81845,4.0
280,86817,4.0
280,86833,5.0
280,86882,5.0
280,88405,3.5
280,88810,4.5
280,91077,4.5
280,91079,4.0
280,91104,4.0
280,91500,5.0
280,92535,4.0
280,93510,4.0
280,94677,1.5
280,94959,5.0
280,96821,5.0
281,252,3.0
281,362,2.0
281,428,3.5
281,783,2.5
281,1381,3.0
281,1515,1.5
281,2023,1.0
281,2329,4.0
281,2694,3.0
281,2858,3.5
281,3861,3.0
281,3897,3.5
281,3911,3.5
281,4214,3.0
281,5377,3.5
281,7325,4.0
281,8361,3.0
281,8368,4.0
281,35836,4.0
281,46578,4.5
281,51662,4.5
282,1,4.5
282,6,4.0
282,10,3.5
282,16,4.0
282,25,4.0
282,31,4.5
282,32,4.0
282,50,4.5
282,111,4.0
282,150,4.5
282,231,1.0
282,260,4.0
282,296,4.0
282,318,4.5
282,344,2.0
282,356,4.5
282,377,3.5
282,413,3.5
282,480,4.0
282,500,4.0
282,527,5.0
282,587,3.5
282,588,4.5
282,589,4.5
282,592,3.5
282,593,4.0
282,597,3.5
282,648,3.0
282,750,4.0
282,780,3.5
282,784,3.5
282,858,5.0
282,912,3.5
282,919,5.0
282,923,1.0
282,1028,4.5
282,1073,4.0
282,1079,4.0
282,1080,4.5
282,1089,5.0
282,1136,5.0
282,1193,5.0
282,1194,2.0
282,1201,4.5
282,1203,4.5
282,1208,4.5
282,1213,4.5
282,1220,4.0
282,1221,5.0
282,1222,4.0
282,1240,4.5
282,1258,4.0
282,1265,4.5
282,1270,5.0
282,1298,5.0
282,1307,4.0
282,1466,4.5
282,1517,4.5
282,1580,4.0
282,1584,4.5
282,1610,4.0
282,1645,4.0
282,1682,4.5
282,1704,4.5
282,1721,3.0
282,1732,4.0
282,1784,4.0
282,1884,5.0
282,1921,4.0
282,1947,3.0
282,1953,4.0
282,1954,4.0
282,1961,4.5
282,1968,4.0
282,2011,5.0
282,2012,4.5
282,2019,3.5
282,2028,4.5
282,2064,3.5
282,2115,4.0
282,2194,4.5
282,2231,4.5
282,2268,4.0
282,2291,4.0
282,2329,4.5
282,2355,4.0
282,2375,5.0
282,2378,4.0
282,2379,4.0
282,2398,3.0
282,2468,3.0
282,2470,4.0
282,2471,4.5
282,2478,4.0
282,2502,4.5
282,2539,4.0
282,2542,4.0
282,2571,5.0
282,2683,4.0
282,2716,4.5
282,2717,4.5
282,2762,4.5
282,2788,4.5
282,2791,3.0
282,2795,4.0
282,2797,4.5
282,2858,4.5
282,2908,4.0
282,2916,3.5
282,2918,4.5
282,2948,4.0
282,2959,4.5
282,2987,4.0
282,2997,4.5
282,3006,4.5
282,3033,4.0
282,3039,5.0
